word_id,word,error_code,chairman_label,abstract_detection_target,risk_priority,detection_scope,feature_trigger,surface_error_pattern,dashboard_group
253,flipping,SIMILAR_CONSONANT_SHIFT,similar consonant-pair confusion,TARGET_CONSONANT_REALIZED_AS_NEARBY_L1_OR_VISUALLY_SIMILAR_CONSONANT,medium,pronunciation|reading,contrast_letter:f|l|n|p,"target consonant is replaced, blurred, or swapped with a nearby consonant",consonant_errors
253,flipping,ENCODING_PATTERN_BREAKDOWN,sound-to-spelling / dictation error,HEARD_SOUND_SEQUENCE_FAILS_TO_MAP_TO_THE_EXPECTED_SPELLING_PATTERN,medium,spelling|dictation,longer_word,the student captures only part of the sound sequence or chooses the wrong pattern in spelling,encoding_errors
254,float,SCHWA_INSERTION_CLUSTER,schwa insertion,EXTRA_VOWEL_INSERTED_INSIDE_CONSONANT_CLUSTER,high,pronunciation,onset_cluster,an extra vowel appears between clustered consonants,cluster_errors
254,float,CLUSTER_MEMBER_DELETION,blend / cluster distortion,ONE_CONSONANT_IN_CLUSTER_IS_DROPPED_BLURRED_OR_REORDERED,high,pronunciation|reading,onset_cluster,one part of the blend or cluster disappears or weakens,cluster_errors
254,float,PHONEME_COUNT_MISMATCH,segmentation weakness,REALIZED_SOUND_COUNT_DOES_NOT_MATCH_THE_EXPECTED_PHONEME_STRUCTURE,medium,pronunciation|reading|segmentation_task,onset_cluster,"the student expands, compresses, or miscounts the word's sound structure",segmentation_errors
254,float,INCOMPLETE_SOUND_CHAIN,blending weakness,TARGET_SOUND_SEQUENCE_IS_NOT_HELD_TOGETHER_AS_ONE_CONTINUOUS_DECODING_CHAIN,medium,reading|pronunciation,onset_cluster,"the student breaks, stalls, or loses part of the target sound chain",blending_errors
254,float,FINAL_CONSONANT_DELETION,final sound missing,TARGET_FINAL_CONSONANT_NOT_REALIZED_OR_TOO_WEAK_TO_CONFIRM,medium,pronunciation|reading,final_consonant,the word ends early without the target final sound,coda_errors
254,float,VOWEL_TEAM_NOT_REALIZED,word-family / pattern confusion,VOWEL_TEAM_PATTERN_SPLIT_OR_REALIZED_WITH_WRONG_VOWEL_VALUE,high,reading|spelling,vowel_team:oa,the vowel team is broken apart or mapped to the wrong sound,pattern_errors
254,float,ENCODING_PATTERN_BREAKDOWN,sound-to-spelling / dictation error,HEARD_SOUND_SEQUENCE_FAILS_TO_MAP_TO_THE_EXPECTED_SPELLING_PATTERN,medium,spelling|dictation,vowel_team:oa,the student captures only part of the sound sequence or chooses the wrong pattern in spelling,encoding_errors
254,float,SIMILAR_CONSONANT_SHIFT,similar consonant-pair confusion,TARGET_CONSONANT_REALIZED_AS_NEARBY_L1_OR_VISUALLY_SIMILAR_CONSONANT,medium,pronunciation|reading,contrast_letter:f|l,"target consonant is replaced, blurred, or swapped with a nearby consonant",consonant_errors
255,floated,SCHWA_INSERTION_CLUSTER,schwa insertion,EXTRA_VOWEL_INSERTED_INSIDE_CONSONANT_CLUSTER,high,pronunciation,onset_cluster,an extra vowel appears between clustered consonants,cluster_errors
255,floated,CLUSTER_MEMBER_DELETION,blend / cluster distortion,ONE_CONSONANT_IN_CLUSTER_IS_DROPPED_BLURRED_OR_REORDERED,high,pronunciation|reading,onset_cluster,one part of the blend or cluster disappears or weakens,cluster_errors
255,floated,PHONEME_COUNT_MISMATCH,segmentation weakness,REALIZED_SOUND_COUNT_DOES_NOT_MATCH_THE_EXPECTED_PHONEME_STRUCTURE,medium,pronunciation|reading|segmentation_task,longer_word|onset_cluster,"the student expands, compresses, or miscounts the word's sound structure",segmentation_errors
255,floated,INCOMPLETE_SOUND_CHAIN,blending weakness,TARGET_SOUND_SEQUENCE_IS_NOT_HELD_TOGETHER_AS_ONE_CONTINUOUS_DECODING_CHAIN,medium,reading|pronunciation,longer_word|onset_cluster,"the student breaks, stalls, or loses part of the target sound chain",blending_errors
255,floated,FINAL_CONSONANT_DELETION,final sound missing,TARGET_FINAL_CONSONANT_NOT_REALIZED_OR_TOO_WEAK_TO_CONFIRM,medium,pronunciation|reading,final_consonant,the word ends early without the target final sound,coda_errors
255,floated,VOWEL_TEAM_NOT_REALIZED,word-family / pattern confusion,VOWEL_TEAM_PATTERN_SPLIT_OR_REALIZED_WITH_WRONG_VOWEL_VALUE,high,reading|spelling,vowel_team:oa,the vowel team is broken apart or mapped to the wrong sound,pattern_errors
255,floated,ENCODING_PATTERN_BREAKDOWN,sound-to-spelling / dictation error,HEARD_SOUND_SEQUENCE_FAILS_TO_MAP_TO_THE_EXPECTED_SPELLING_PATTERN,medium,spelling|dictation,longer_word|vowel_team:oa,the student captures only part of the sound sequence or chooses the wrong pattern in spelling,encoding_errors
255,floated,SIMILAR_CONSONANT_SHIFT,similar consonant-pair confusion,TARGET_CONSONANT_REALIZED_AS_NEARBY_L1_OR_VISUALLY_SIMILAR_CONSONANT,medium,pronunciation|reading,contrast_letter:d|f|l,"target consonant is replaced, blurred, or swapped with a nearby consonant",consonant_errors
256,floating,SCHWA_INSERTION_CLUSTER,schwa insertion,EXTRA_VOWEL_INSERTED_INSIDE_CONSONANT_CLUSTER,high,pronunciation,onset_cluster,an extra vowel appears between clustered consonants,cluster_errors
256,floating,CLUSTER_MEMBER_DELETION,blend / cluster distortion,ONE_CONSONANT_IN_CLUSTER_IS_DROPPED_BLURRED_OR_REORDERED,high,pronunciation|reading,onset_cluster,one part of the blend or cluster disappears or weakens,cluster_errors
256,floating,PHONEME_COUNT_MISMATCH,segmentation weakness,REALIZED_SOUND_COUNT_DOES_NOT_MATCH_THE_EXPECTED_PHONEME_STRUCTURE,medium,pronunciation|reading|segmentation_task,final_cluster|longer_word|onset_cluster,"the student expands, compresses, or miscounts the word's sound structure",segmentation_errors
256,floating,INCOMPLETE_SOUND_CHAIN,blending weakness,TARGET_SOUND_SEQUENCE_IS_NOT_HELD_TOGETHER_AS_ONE_CONTINUOUS_DECODING_CHAIN,medium,reading|pronunciation,longer_word|onset_cluster,"the student breaks, stalls, or loses part of the target sound chain",blending_errors
256,floating,FINAL_CLUSTER_REDUCTION,blend / cluster distortion,FINAL_CONSONANT_CLUSTER_REDUCED_TO_FEWER_SEGMENTS_THAN_TARGET,high,pronunciation|reading,final_cluster,a final consonant cluster is simplified or partially dropped,cluster_errors
256,floating,FINAL_CONSONANT_DELETION,final sound missing,TARGET_FINAL_CONSONANT_NOT_REALIZED_OR_TOO_WEAK_TO_CONFIRM,medium,pronunciation|reading,final_consonant,the word ends early without the target final sound,coda_errors
256,floating,VOWEL_TEAM_NOT_REALIZED,word-family / pattern confusion,VOWEL_TEAM_PATTERN_SPLIT_OR_REALIZED_WITH_WRONG_VOWEL_VALUE,high,reading|spelling,vowel_team:oa,the vowel team is broken apart or mapped to the wrong sound,pattern_errors
256,floating,ENCODING_PATTERN_BREAKDOWN,sound-to-spelling / dictation error,HEARD_SOUND_SEQUENCE_FAILS_TO_MAP_TO_THE_EXPECTED_SPELLING_PATTERN,medium,spelling|dictation,longer_word|vowel_team:oa,the student captures only part of the sound sequence or chooses the wrong pattern in spelling,encoding_errors
256,floating,CONSONANT_DIGRAPH_NOT_REALIZED,word-family / pattern confusion,DIGRAPH_IS_READ_AS_SEPARATE_LETTERS_OR_SUBSTITUTED_WITH_A_DIFFERENT_CONSONANT,medium,pronunciation|reading|spelling,digraph:ng,the digraph is split or replaced with a non-target consonant,pattern_errors
256,floating,SIMILAR_CONSONANT_SHIFT,similar consonant-pair confusion,TARGET_CONSONANT_REALIZED_AS_NEARBY_L1_OR_VISUALLY_SIMILAR_CONSONANT,medium,pronunciation|reading,contrast_letter:f|l|n,"target consonant is replaced, blurred, or swapped with a nearby consonant",consonant_errors
257,flop,SCHWA_INSERTION_CLUSTER,schwa insertion,EXTRA_VOWEL_INSERTED_INSIDE_CONSONANT_CLUSTER,high,pronunciation,onset_cluster,an extra vowel appears between clustered consonants,cluster_errors
257,flop,CLUSTER_MEMBER_DELETION,blend / cluster distortion,ONE_CONSONANT_IN_CLUSTER_IS_DROPPED_BLURRED_OR_REORDERED,high,pronunciation|reading,onset_cluster,one part of the blend or cluster disappears or weakens,cluster_errors
257,flop,PHONEME_COUNT_MISMATCH,segmentation weakness,REALIZED_SOUND_COUNT_DOES_NOT_MATCH_THE_EXPECTED_PHONEME_STRUCTURE,medium,pronunciation|reading|segmentation_task,onset_cluster,"the student expands, compresses, or miscounts the word's sound structure",segmentation_errors
257,flop,INCOMPLETE_SOUND_CHAIN,blending weakness,TARGET_SOUND_SEQUENCE_IS_NOT_HELD_TOGETHER_AS_ONE_CONTINUOUS_DECODING_CHAIN,medium,reading|pronunciation,onset_cluster,"the student breaks, stalls, or loses part of the target sound chain",blending_errors
257,flop,FINAL_CONSONANT_DELETION,final sound missing,TARGET_FINAL_CONSONANT_NOT_REALIZED_OR_TOO_WEAK_TO_CONFIRM,medium,pronunciation|reading,final_consonant,the word ends early without the target final sound,coda_errors
257,flop,SHORT_VOWEL_SHIFT,short vowel confusion,TARGET_SHORT_VOWEL_REALIZED_AS_DIFFERENT_VOWEL_CATEGORY,medium,pronunciation|reading,short_vowel_like,target short vowel is replaced by another vowel sound,vowel_errors
257,flop,SIMILAR_CONSONANT_SHIFT,similar consonant-pair confusion,TARGET_CONSONANT_REALIZED_AS_NEARBY_L1_OR_VISUALLY_SIMILAR_CONSONANT,medium,pronunciation|reading,contrast_letter:f|l|p,"target consonant is replaced, blurred, or swapped with a nearby consonant",consonant_errors
258,flow,SCHWA_INSERTION_CLUSTER,schwa insertion,EXTRA_VOWEL_INSERTED_INSIDE_CONSONANT_CLUSTER,high,pronunciation,onset_cluster,an extra vowel appears between clustered consonants,cluster_errors
258,flow,CLUSTER_MEMBER_DELETION,blend / cluster distortion,ONE_CONSONANT_IN_CLUSTER_IS_DROPPED_BLURRED_OR_REORDERED,high,pronunciation|reading,onset_cluster,one part of the blend or cluster disappears or weakens,cluster_errors
258,flow,PHONEME_COUNT_MISMATCH,segmentation weakness,REALIZED_SOUND_COUNT_DOES_NOT_MATCH_THE_EXPECTED_PHONEME_STRUCTURE,medium,pronunciation|reading|segmentation_task,onset_cluster,"the student expands, compresses, or miscounts the word's sound structure",segmentation_errors
258,flow,INCOMPLETE_SOUND_CHAIN,blending weakness,TARGET_SOUND_SEQUENCE_IS_NOT_HELD_TOGETHER_AS_ONE_CONTINUOUS_DECODING_CHAIN,medium,reading|pronunciation,onset_cluster,"the student breaks, stalls, or loses part of the target sound chain",blending_errors
258,flow,FINAL_CONSONANT_DELETION,final sound missing,TARGET_FINAL_CONSONANT_NOT_REALIZED_OR_TOO_WEAK_TO_CONFIRM,medium,pronunciation|reading,final_consonant,the word ends early without the target final sound,coda_errors
258,flow,VOWEL_TEAM_NOT_REALIZED,word-family / pattern confusion,VOWEL_TEAM_PATTERN_SPLIT_OR_REALIZED_WITH_WRONG_VOWEL_VALUE,high,reading|spelling,vowel_team:ow,the vowel team is broken apart or mapped to the wrong sound,pattern_errors
258,flow,ENCODING_PATTERN_BREAKDOWN,sound-to-spelling / dictation error,HEARD_SOUND_SEQUENCE_FAILS_TO_MAP_TO_THE_EXPECTED_SPELLING_PATTERN,medium,spelling|dictation,vowel_team:ow,the student captures only part of the sound sequence or chooses the wrong pattern in spelling,encoding_errors
258,flow,SIMILAR_CONSONANT_SHIFT,similar consonant-pair confusion,TARGET_CONSONANT_REALIZED_AS_NEARBY_L1_OR_VISUALLY_SIMILAR_CONSONANT,medium,pronunciation|reading,contrast_letter:f|l,"target consonant is replaced, blurred, or swapped with a nearby consonant",consonant_errors
259,fluff,SCHWA_INSERTION_CLUSTER,schwa insertion,EXTRA_VOWEL_INSERTED_INSIDE_CONSONANT_CLUSTER,high,pronunciation,onset_cluster,an extra vowel appears between clustered consonants,cluster_errors
259,fluff,CLUSTER_MEMBER_DELETION,blend / cluster distortion,ONE_CONSONANT_IN_CLUSTER_IS_DROPPED_BLURRED_OR_REORDERED,high,pronunciation|reading,onset_cluster,one part of the blend or cluster disappears or weakens,cluster_errors
259,fluff,PHONEME_COUNT_MISMATCH,segmentation weakness,REALIZED_SOUND_COUNT_DOES_NOT_MATCH_THE_EXPECTED_PHONEME_STRUCTURE,medium,pronunciation|reading|segmentation_task,final_cluster|onset_cluster,"the student expands, compresses, or miscounts the word's sound structure",segmentation_errors
259,fluff,INCOMPLETE_SOUND_CHAIN,blending weakness,TARGET_SOUND_SEQUENCE_IS_NOT_HELD_TOGETHER_AS_ONE_CONTINUOUS_DECODING_CHAIN,medium,reading|pronunciation,onset_cluster,"the student breaks, stalls, or loses part of the target sound chain",blending_errors
259,fluff,FINAL_CLUSTER_REDUCTION,blend / cluster distortion,FINAL_CONSONANT_CLUSTER_REDUCED_TO_FEWER_SEGMENTS_THAN_TARGET,high,pronunciation|reading,final_cluster,a final consonant cluster is simplified or partially dropped,cluster_errors
259,fluff,FINAL_CONSONANT_DELETION,final sound missing,TARGET_FINAL_CONSONANT_NOT_REALIZED_OR_TOO_WEAK_TO_CONFIRM,medium,pronunciation|reading,final_consonant,the word ends early without the target final sound,coda_errors
259,fluff,SHORT_VOWEL_SHIFT,short vowel confusion,TARGET_SHORT_VOWEL_REALIZED_AS_DIFFERENT_VOWEL_CATEGORY,medium,pronunciation|reading,short_vowel_like,target short vowel is replaced by another vowel sound,vowel_errors
259,fluff,SIMILAR_CONSONANT_SHIFT,similar consonant-pair confusion,TARGET_CONSONANT_REALIZED_AS_NEARBY_L1_OR_VISUALLY_SIMILAR_CONSONANT,medium,pronunciation|reading,contrast_letter:f|l,"target consonant is replaced, blurred, or swapped with a nearby consonant",consonant_errors
260,fly,SCHWA_INSERTION_CLUSTER,schwa insertion,EXTRA_VOWEL_INSERTED_INSIDE_CONSONANT_CLUSTER,high,pronunciation,onset_cluster,an extra vowel appears between clustered consonants,cluster_errors
260,fly,CLUSTER_MEMBER_DELETION,blend / cluster distortion,ONE_CONSONANT_IN_CLUSTER_IS_DROPPED_BLURRED_OR_REORDERED,high,pronunciation|reading,onset_cluster,one part of the blend or cluster disappears or weakens,cluster_errors
260,fly,PHONEME_COUNT_MISMATCH,segmentation weakness,REALIZED_SOUND_COUNT_DOES_NOT_MATCH_THE_EXPECTED_PHONEME_STRUCTURE,medium,pronunciation|reading|segmentation_task,onset_cluster,"the student expands, compresses, or miscounts the word's sound structure",segmentation_errors
260,fly,INCOMPLETE_SOUND_CHAIN,blending weakness,TARGET_SOUND_SEQUENCE_IS_NOT_HELD_TOGETHER_AS_ONE_CONTINUOUS_DECODING_CHAIN,medium,reading|pronunciation,onset_cluster,"the student breaks, stalls, or loses part of the target sound chain",blending_errors
260,fly,SIMILAR_CONSONANT_SHIFT,similar consonant-pair confusion,TARGET_CONSONANT_REALIZED_AS_NEARBY_L1_OR_VISUALLY_SIMILAR_CONSONANT,medium,pronunciation|reading,contrast_letter:f|l,"target consonant is replaced, blurred, or swapped with a nearby consonant",consonant_errors
261,foam,FINAL_CONSONANT_DELETION,final sound missing,TARGET_FINAL_CONSONANT_NOT_REALIZED_OR_TOO_WEAK_TO_CONFIRM,medium,pronunciation|reading,final_consonant,the word ends early without the target final sound,coda_errors
261,foam,VOWEL_TEAM_NOT_REALIZED,word-family / pattern confusion,VOWEL_TEAM_PATTERN_SPLIT_OR_REALIZED_WITH_WRONG_VOWEL_VALUE,high,reading|spelling,vowel_team:oa,the vowel team is broken apart or mapped to the wrong sound,pattern_errors
261,foam,ENCODING_PATTERN_BREAKDOWN,sound-to-spelling / dictation error,HEARD_SOUND_SEQUENCE_FAILS_TO_MAP_TO_THE_EXPECTED_SPELLING_PATTERN,medium,spelling|dictation,vowel_team:oa,the student captures only part of the sound sequence or chooses the wrong pattern in spelling,encoding_errors
261,foam,SIMILAR_CONSONANT_SHIFT,similar consonant-pair confusion,TARGET_CONSONANT_REALIZED_AS_NEARBY_L1_OR_VISUALLY_SIMILAR_CONSONANT,medium,pronunciation|reading,contrast_letter:f|m,"target consonant is replaced, blurred, or swapped with a nearby consonant",consonant_errors
262,fog,FINAL_CONSONANT_DELETION,final sound missing,TARGET_FINAL_CONSONANT_NOT_REALIZED_OR_TOO_WEAK_TO_CONFIRM,medium,pronunciation|reading,final_consonant,the word ends early without the target final sound,coda_errors
262,fog,SHORT_VOWEL_SHIFT,short vowel confusion,TARGET_SHORT_VOWEL_REALIZED_AS_DIFFERENT_VOWEL_CATEGORY,medium,pronunciation|reading,short_vowel_like,target short vowel is replaced by another vowel sound,vowel_errors
262,fog,SIMILAR_CONSONANT_SHIFT,similar consonant-pair confusion,TARGET_CONSONANT_REALIZED_AS_NEARBY_L1_OR_VISUALLY_SIMILAR_CONSONANT,medium,pronunciation|reading,contrast_letter:f,"target consonant is replaced, blurred, or swapped with a nearby consonant",consonant_errors
263,foil,FINAL_CONSONANT_DELETION,final sound missing,TARGET_FINAL_CONSONANT_NOT_REALIZED_OR_TOO_WEAK_TO_CONFIRM,medium,pronunciation|reading,final_consonant,the word ends early without the target final sound,coda_errors
263,foil,VOWEL_TEAM_NOT_REALIZED,word-family / pattern confusion,VOWEL_TEAM_PATTERN_SPLIT_OR_REALIZED_WITH_WRONG_VOWEL_VALUE,high,reading|spelling,vowel_team:oi,the vowel team is broken apart or mapped to the wrong sound,pattern_errors
263,foil,ENCODING_PATTERN_BREAKDOWN,sound-to-spelling / dictation error,HEARD_SOUND_SEQUENCE_FAILS_TO_MAP_TO_THE_EXPECTED_SPELLING_PATTERN,medium,spelling|dictation,vowel_team:oi,the student captures only part of the sound sequence or chooses the wrong pattern in spelling,encoding_errors
263,foil,SIMILAR_CONSONANT_SHIFT,similar consonant-pair confusion,TARGET_CONSONANT_REALIZED_AS_NEARBY_L1_OR_VISUALLY_SIMILAR_CONSONANT,medium,pronunciation|reading,contrast_letter:f|l,"target consonant is replaced, blurred, or swapped with a nearby consonant",consonant_errors
264,fold,FINAL_CLUSTER_REDUCTION,blend / cluster distortion,FINAL_CONSONANT_CLUSTER_REDUCED_TO_FEWER_SEGMENTS_THAN_TARGET,high,pronunciation|reading,final_cluster,a final consonant cluster is simplified or partially dropped,cluster_errors
264,fold,PHONEME_COUNT_MISMATCH,segmentation weakness,REALIZED_SOUND_COUNT_DOES_NOT_MATCH_THE_EXPECTED_PHONEME_STRUCTURE,medium,pronunciation|reading|segmentation_task,final_cluster,"the student expands, compresses, or miscounts the word's sound structure",segmentation_errors
264,fold,FINAL_CONSONANT_DELETION,final sound missing,TARGET_FINAL_CONSONANT_NOT_REALIZED_OR_TOO_WEAK_TO_CONFIRM,medium,pronunciation|reading,final_consonant,the word ends early without the target final sound,coda_errors
264,fold,SHORT_VOWEL_SHIFT,short vowel confusion,TARGET_SHORT_VOWEL_REALIZED_AS_DIFFERENT_VOWEL_CATEGORY,medium,pronunciation|reading,short_vowel_like,target short vowel is replaced by another vowel sound,vowel_errors
264,fold,SIMILAR_CONSONANT_SHIFT,similar consonant-pair confusion,TARGET_CONSONANT_REALIZED_AS_NEARBY_L1_OR_VISUALLY_SIMILAR_CONSONANT,medium,pronunciation|reading,contrast_letter:d|f|l,"target consonant is replaced, blurred, or swapped with a nearby consonant",consonant_errors
265,food,FINAL_CONSONANT_DELETION,final sound missing,TARGET_FINAL_CONSONANT_NOT_REALIZED_OR_TOO_WEAK_TO_CONFIRM,medium,pronunciation|reading,final_consonant,the word ends early without the target final sound,coda_errors
265,food,VOWEL_TEAM_NOT_REALIZED,word-family / pattern confusion,VOWEL_TEAM_PATTERN_SPLIT_OR_REALIZED_WITH_WRONG_VOWEL_VALUE,high,reading|spelling,vowel_team:oo,the vowel team is broken apart or mapped to the wrong sound,pattern_errors
265,food,ENCODING_PATTERN_BREAKDOWN,sound-to-spelling / dictation error,HEARD_SOUND_SEQUENCE_FAILS_TO_MAP_TO_THE_EXPECTED_SPELLING_PATTERN,medium,spelling|dictation,vowel_team:oo,the student captures only part of the sound sequence or chooses the wrong pattern in spelling,encoding_errors
265,food,SIMILAR_CONSONANT_SHIFT,similar consonant-pair confusion,TARGET_CONSONANT_REALIZED_AS_NEARBY_L1_OR_VISUALLY_SIMILAR_CONSONANT,medium,pronunciation|reading,contrast_letter:d|f,"target consonant is replaced, blurred, or swapped with a nearby consonant",consonant_errors
